nomeEntidade,ano,descricaoPrograma,descricao,objetivo,descricaoOrgao,descricaoUnidade,descricaoFuncao,descricaoSubfuncao,idAcao,descricaoAcao,natureza,idDespesa,numeroElemento,descricaoElemento,descricaoLocalizador,categoriaEconomica,valorOrcado,valorOrcadoAlterado,valorOrcadoAtualizado,valorEmpenhado,valorEmpenhadoAtualizado,valorLiquidado,valorLiquidadoAtualizado,valorALiquidar,valorPago,valorPagoAnulado,valorPagoAtualizado,valorAPagarEmpenhado,valorAPagarLiquidado,percentualEmpenhadoSobreOrcadoInicial,percentualEmpenhadoSobreOrcadoAtualizado,percentualLiquidadoSobreOrcadoInicial,percentualLiquidadoSobreOrcadoAtualizado,percentualPagoSobreOrcadoInicial,percentualPagoSobreOrcadoAtualizado,fontesRecursos,informacaoPlanejamento,empenhos,suplementacoes
FUNDACAO MUNICIPAL DE ESPORTES DE CRICIUMA,2025,ESPORTE SOCIAL,Apoio ao Esporte de Alto Rendimento,"O programa de formação de equipes de rendimento, busca promover o fortalecimento do esporte regional a internacional, estimularem a competência desportiva e administrativa, além de corresponder as expectativas dos atletas, de vivenciar competições de alto nível e assim explorarem todas as suas potencialidades, elevando o nível técnico e ampliando a base para composição de selecionados representativos em competições oficiais nas diversas modalidades, além, de desenvolver o esporte social junto as comunidades.",FUNDAÇÃO MUN. DE ESPORTES,Fundação de Esportes,Desporto e Lazer,Desporto de Rendimento,1216,Apoio ao Esporte de Alto Rendimento,APLICAÇÕES DIRETAS,8,33900000000000,APLICAÇÕES DIRETAS,FUNDACAO MUNICIPAL DE ESPORTES DE CRICIUMA,DESPESAS CORRENTES,200000,1000000.0,1200000.0,941300.0,941300.0,941300.0,941300.0,0.0,941300.0,0.0,941300.0,0.0,0.0,470.65,78.44,470.65,78.44,470.65,127.48,fontesRecursos_eaa39f34-ed1e-41ae-ae45-4bab719aed6f.csv,informacaoPlanejamento_8ce70aec-c9e5-4de6-8f93-9c1658a6d45e.csv,empenhos_07dfa8ea-cf29-47fd-a80b-f9d960ad8cef.csv,suplementacoes_e7e1fa53-99e7-4207-b4b3-c1829613984c.csv
FUNDACAO MUNICIPAL DE ESPORTES DE CRICIUMA,2025,ESPORTE SOCIAL,Manut. da Fundação de Esportes,"O programa de formação de equipes de rendimento, busca promover o fortalecimento do esporte regional a internacional, estimularem a competência desportiva e administrativa, além de corresponder as expectativas dos atletas, de vivenciar competições de alto nível e assim explorarem todas as suas potencialidades, elevando o nível técnico e ampliando a base para composição de selecionados representativos em competições oficiais nas diversas modalidades, além, de desenvolver o esporte social junto as comunidades.",FUNDAÇÃO MUN. DE ESPORTES,Fundação de Esportes,Desporto e Lazer,Administração Geral,1093,Manut. da Fundação de Esportes,TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,1,33500000000000,TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,FUNDACAO MUNICIPAL DE ESPORTES DE CRICIUMA,DESPESAS CORRENTES,680000,-20000.0,660000.0,600000.0,600000.0,600000.0,600000.0,0.0,600000.0,0.0,600000.0,0.0,0.0,88.24,90.91,88.24,90.91,88.24,110.0,fontesRecursos_4993aa09-2fc1-4ec4-8925-114bea557358.csv,informacaoPlanejamento_019bd32c-3963-4845-ba07-689791c69633.csv,empenhos_4183477a-0299-41d6-84f0-353b3d062252.csv,suplementacoes_00ffdde3-f870-484a-a2da-6453d3996f63.csv
FUNDACAO CULTURAL DE CRICIUMA,2025,CULTURA PARA TODOS,Manut. da Fundação Cultural,"Tem por objetivo incentivar, difundir, fomentar e promover a prática e o desenvolvimento de atividades culturais artísticas e turísticas do Município. Atender melhor as crianças através dos programas disponíveis e os a serem ampliados e melhorados.",FUNDAÇÃO MUN. DE CULTURA,Fundação Mun. de Cultura,Cultura,Administração Geral,1088,Manut. da Fundação Cultural,APLICAÇÕES DIRETAS,6,44900000000000,APLICAÇÕES DIRETAS,FUNDACAO CULTURAL DE CRICIUMA,DESPESAS DE CAPITAL,700000,-479000.0,221000.0,179036.0,179036.0,179036.0,179036.0,0.0,179036.0,0.0,179036.0,0.0,0.0,25.58,81.01,25.58,81.01,25.58,123.44,fontesRecursos_887a74e8-202d-462f-9be2-2b7cd1ad8369.csv,informacaoPlanejamento_f6de022f-e417-4a48-ba2b-bc2c79acc31c.csv,empenhos_6538b2e9-3d55-41b0-b1e1-4dcf285d4020.csv,suplementacoes_13f84e55-792d-4cc2-9ee0-c4243d8dd98b.csv
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA,2025,GESTÃO DA POLITICA MUNICIPAL DE ASSISTÊNCIA SOCIAL,Manut. da Gestão da Assistência Social,"Garantir financiamento para as ações socioassistenciais ofertados através das entidades do município, bem como a estrutura necessária para o funcionamento da gestão de assistência social;- Monitorar e avaliar os serviços socioassistenciais governamentais e não governamentais visando à garantia dos serviços prestados;- Promover a participação de profissionais e conselheiros em eventos afetos à politica de assistência social, com vistas à formação profissional e o exercício do controle social.",FUNDO MUN. DE ASSIST. SOCIAL,Gestão da Assistência Social,Assistência Social,Administração Geral,1066,Manut. da Gestão da Assistência Social,APLICAÇÕES DIRETAS,1,31900000000000,APLICAÇÕES DIRETAS,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA,DESPESAS CORRENTES,40000,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fontesRecursos_f5a13bd0-7ca4-4957-872c-d043e2b9ee46.csv,informacaoPlanejamento_4a171074-9db4-4f6d-a91b-ba485418b251.csv, , 
FUNDACAO CULTURAL DE CRICIUMA,2025,CULTURA PARA TODOS,Desenvolvimento Artistico e Cultural,"Tem por objetivo incentivar, difundir, fomentar e promover a prática e o desenvolvimento de atividades culturais artísticas e turísticas do Município. Atender melhor as crianças através dos programas disponíveis e os a serem ampliados e melhorados.",FUNDAÇÃO MUN. DE CULTURA,Fundação Mun. de Cultura,Cultura,"Patrimônio Histórico, Artístico e Arqueológico",1089,Desenvolvimento Artistico e Cultural,TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,7,33500000000000,TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,FUNDACAO CULTURAL DE CRICIUMA,DESPESAS CORRENTES,700000,182800.0,882800.0,595200.0,595200.0,595200.0,595200.0,0.0,595200.0,0.0,595200.0,0.0,0.0,85.03,67.42,85.03,67.42,85.03,148.32,fontesRecursos_69512155-b7ed-497f-b1ff-9f25dca3a81c.csv,informacaoPlanejamento_f9950d8d-16ec-499e-9f03-d43e536681dd.csv,empenhos_f74b8cb9-c4c7-4c79-841a-315350d99f51.csv,suplementacoes_b49b0df5-2428-431b-b5cf-18fd134b1988.csv
FUNDACAO CULTURAL DE CRICIUMA,2025,GESTÃO ADMINISTRATIVA,Manutenção do Fundo Municipal do Turismo - FUMTUR,"Planejar a gestão publica atraves de implementações de dados gerenciais visando a redução de custos, e estrategicas na defesa civil do municipio.",FUNDAÇÃO MUN. DE CULTURA,Fundação Mun. de Cultura,Comércio e Serviços,Turismo,1219,Manutenção do Fundo Municipal do Turismo - FUMTUR,TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,15,33500000000000,TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,FUNDACAO CULTURAL DE CRICIUMA,DESPESAS CORRENTES,0,454429.02,454429.02,37854.09,37854.09,37854.09,37854.09,0.0,37854.09,0.0,37854.09,0.0,0.0,0.0,8.33,0.0,8.33,0.0,1200.48,fontesRecursos_65e6ae93-87c9-4108-9239-f2986a77ebc5.csv,informacaoPlanejamento_dd1d288b-139f-4d4d-beda-48adc15a9dba.csv,empenhos_feca155b-346d-4968-819f-261ff2e333a8.csv,suplementacoes_95c7e77c-8c92-4736-81cb-aa108dd9a7ea.csv
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA,2025,GESTÃO DA POLITICA MUNICIPAL DE ASSISTÊNCIA SOCIAL,Manut. da Proteção Social Especial - SUAS,"Garantir financiamento para as ações socioassistenciais ofertados através das entidades do município, bem como a estrutura necessária para o funcionamento da gestão de assistência social;- Monitorar e avaliar os serviços socioassistenciais governamentais e não governamentais visando à garantia dos serviços prestados;- Promover a participação de profissionais e conselheiros em eventos afetos à politica de assistência social, com vistas à formação profissional e o exercício do controle social.",FUNDO MUN. DE ASSIST. SOCIAL,Gestão da Assistência Social,Assistência Social,Assistência Comunitária,1068,Manut. da Proteção Social Especial - SUAS,TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,14,44500000000000,TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA,DESPESAS DE CAPITAL,60000,3186500.0,3246500.0,1644999.85,1644594.69,1644999.85,1644594.69,0.0,1644999.85,405.16,1644594.69,0.0,0.0,2741.67,50.67,2741.67,50.67,2741.67,197.36,fontesRecursos_c9319d06-b337-4a3b-9eb0-aec031797ee5.csv,informacaoPlanejamento_cd70ff5b-2dd3-4c1a-85dc-40da3467324e.csv,empenhos_25da030c-1ebe-4a91-88a6-9d13936c3f7e.csv,suplementacoes_33ea0b43-069d-4dca-9143-52197000051e.csv
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA,2025,GESTÃO DA POLITICA MUNICIPAL DE ASSISTÊNCIA SOCIAL,Manut. da Proteção Social Básica - SUAS,"Garantir financiamento para as ações socioassistenciais ofertados através das entidades do município, bem como a estrutura necessária para o funcionamento da gestão de assistência social;- Monitorar e avaliar os serviços socioassistenciais governamentais e não governamentais visando à garantia dos serviços prestados;- Promover a participação de profissionais e conselheiros em eventos afetos à politica de assistência social, com vistas à formação profissional e o exercício do controle social.",FUNDO MUN. DE ASSIST. SOCIAL,Gestão da Assistência Social,Assistência Social,Assistência Comunitária,1067,Manut. da Proteção Social Básica - SUAS,TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,6,33500000000000,TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA,DESPESAS CORRENTES,12000000,-1341000.0,10659000.0,10572985.2,10572985.2,10572985.2,10572985.2,0.0,10572985.2,0.0,10572985.2,0.0,0.0,88.11,99.19,88.11,99.19,88.11,100.81,fontesRecursos_4d86d0d9-c13f-4037-8105-40e05a63be16.csv,informacaoPlanejamento_ddc20d44-d580-4962-b2ea-1fa9a063a97d.csv,empenhos_b42618ee-b376-4aaf-b14e-b9a862c64636.csv,suplementacoes_670fb055-2814-447c-92b0-a378a4533b72.csv
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA,2025,GESTÃO DA POLITICA MUNICIPAL DE ASSISTÊNCIA SOCIAL,Manut. da Proteção Social Especial - SUAS,"Garantir financiamento para as ações socioassistenciais ofertados através das entidades do município, bem como a estrutura necessária para o funcionamento da gestão de assistência social;- Monitorar e avaliar os serviços socioassistenciais governamentais e não governamentais visando à garantia dos serviços prestados;- Promover a participação de profissionais e conselheiros em eventos afetos à politica de assistência social, com vistas à formação profissional e o exercício do controle social.",FUNDO MUN. DE ASSIST. SOCIAL,Gestão da Assistência Social,Assistência Social,Assistência Comunitária,1068,Manut. da Proteção Social Especial - SUAS,TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,12,33500000000000,TRANSFERÊNCIAS A INSTITUIÇÕES PRIVADAS SEM FINS LUCRATIVOS,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA,DESPESAS CORRENTES,3300000,2359063.94,5659063.94,5207760.54,5207345.56,5207760.54,5207345.56,0.0,5207760.54,414.98,5207345.56,0.0,0.0,157.81,92.03,157.81,92.03,157.81,108.67,fontesRecursos_12076b5d-27b0-4459-b589-5d0671bd10d3.csv,informacaoPlanejamento_743584e3-a64b-40d5-ac63-4c75cc977ba9.csv,empenhos_6de8eecb-3f57-45b1-971e-e3d1ba68d685.csv,suplementacoes_2f6ca767-9d8c-4a1f-a390-f28b2f32c386.csv
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA,2025,GESTÃO DA POLITICA MUNICIPAL DE ASSISTÊNCIA SOCIAL,Manut. da Proteção Social Especial - SUAS,"Garantir financiamento para as ações socioassistenciais ofertados através das entidades do município, bem como a estrutura necessária para o funcionamento da gestão de assistência social;- Monitorar e avaliar os serviços socioassistenciais governamentais e não governamentais visando à garantia dos serviços prestados;- Promover a participação de profissionais e conselheiros em eventos afetos à politica de assistência social, com vistas à formação profissional e o exercício do controle social.",FUNDO MUN. DE ASSIST. SOCIAL,Gestão da Assistência Social,Assistência Social,Assistência Comunitária,1068,Manut. da Proteção Social Especial - SUAS,"APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO ENTRE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL",11,31910000000000,"APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO ENTRE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL",FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA,DESPESAS CORRENTES,500000,180000.0,680000.0,600000.0,552240.99,508322.26,508322.26,43918.73,508322.26,0.0,508322.26,43918.73,0.0,120.0,88.24,101.66,74.75,101.66,133.77,fontesRecursos_35c03610-016f-4caf-a250-3fb8d180dd83.csv,informacaoPlanejamento_1f37d39b-4b1a-4a95-9436-c3d9fb4c4de0.csv,empenhos_cf12a478-572b-49bf-bb1e-959bee1c9e2f.csv,suplementacoes_853d6d00-c6e9-47fd-9fcf-6dda3b830260.csv
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA,2025,GESTÃO DA POLITICA MUNICIPAL DE ASSISTÊNCIA SOCIAL,Manut. da Proteção Social Básica - SUAS,"Garantir financiamento para as ações socioassistenciais ofertados através das entidades do município, bem como a estrutura necessária para o funcionamento da gestão de assistência social;- Monitorar e avaliar os serviços socioassistenciais governamentais e não governamentais visando à garantia dos serviços prestados;- Promover a participação de profissionais e conselheiros em eventos afetos à politica de assistência social, com vistas à formação profissional e o exercício do controle social.",FUNDO MUN. DE ASSIST. SOCIAL,Gestão da Assistência Social,Assistência Social,Assistência Comunitária,1067,Manut. da Proteção Social Básica - SUAS,"APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO ENTRE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL",5,31910000000000,"APLICAÇÃO DIRETA DECORRENTE DE OPERAÇÃO ENTRE ÓRGÃOS, FUNDOS E ENTIDADES INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL",FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA,DESPESAS CORRENTES,500000,143000.0,643000.0,630000.0,611085.53,557319.37,557319.37,53766.16,557319.37,0.0,557319.37,53766.16,0.0,126.0,97.98,111.46,86.67,111.46,115.37,fontesRecursos_bcee2530-97b6-40f1-b2c3-473b42da6cb8.csv,informacaoPlanejamento_37799c85-6618-4ab1-8ef4-3b78cdba5e55.csv,empenhos_f467a93f-5333-49ea-a86f-66e45574a4dc.csv,suplementacoes_ffe3e232-d937-4209-a349-dd04ee2b8d54.csv
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA,2025,GESTÃO DA POLITICA MUNICIPAL DE ASSISTÊNCIA SOCIAL,Manut. da Proteção Social Básica - SUAS,"Garantir financiamento para as ações socioassistenciais ofertados através das entidades do município, bem como a estrutura necessária para o funcionamento da gestão de assistência social;- Monitorar e avaliar os serviços socioassistenciais governamentais e não governamentais visando à garantia dos serviços prestados;- Promover a participação de profissionais e conselheiros em eventos afetos à politica de assistência social, com vistas à formação profissional e o exercício do controle social.",FUNDO MUN. DE ASSIST. SOCIAL,Gestão da Assistência Social,Assistência Social,Assistência Comunitária,1067,Manut. da Proteção Social Básica - SUAS,APLICAÇÕES DIRETAS,9,44900000000000,APLICAÇÕES DIRETAS,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA,DESPESAS DE CAPITAL,260000,-98100.0,161900.0,160518.57,159900.94,159900.94,159900.94,0.0,159900.94,0.0,159900.94,0.0,0.0,61.74,99.15,61.5,98.77,61.5,101.25,fontesRecursos_d04b53ba-8350-4d6f-98ea-e4b3fb976374.csv,informacaoPlanejamento_d31acc3e-2c17-4f28-85af-c9bd5a41d4b5.csv,empenhos_0c342fee-b693-4d26-b206-e1fb2d28a77e.csv,suplementacoes_cb97b316-74a5-45f5-b038-eecf9c20e083.csv
FUNDO MUN. HABITACAO INTERESSE SOCIAL CRICIUMA,2025,HABITAÇÃO SOCIAL,Manut. da Gestão da Habitação,"Garantir o acesso à moradia digna à população em situação de vulnerabilidade social;- Garantir a titulação do bem imóvel das áreas públicas ocupadas às pessoas de baixa renda e a recuperação urbano-ambiental, motivando o desenvolvimento sócio-economico e o onseqüente resgate da cidadania.",FUNDO MUN. DE HABITAÇÃO DE INTER. SOCIAL,Fundo de Habitação de Interesse Social,Habitação,Habitação Urbana,1071,Manut. da Gestão da Habitação,APLICAÇÕES DIRETAS,7,33900000000000,APLICAÇÕES DIRETAS,FUNDO MUN. HABITACAO INTERESSE SOCIAL CRICIUMA,DESPESAS CORRENTES,90000,37000.0,127000.0,42940.29,42596.15,42596.15,42596.15,0.0,42596.15,0.0,42596.15,0.0,0.0,47.71,33.81,47.33,33.54,47.33,298.15,fontesRecursos_e24326bb-f915-481c-96fa-e7dffa4497a2.csv,informacaoPlanejamento_f7d212a8-e9e5-409b-b800-2ef3590f57a1.csv,empenhos_1feb3115-7c89-4043-87f1-c7d5d405b770.csv,suplementacoes_8e842c8b-26c2-4b47-a326-61f75e263976.csv
FUNDACAO MUNICIPAL DE ESPORTES DE CRICIUMA,2025,ESPORTE SOCIAL,Eventos Esportivos,"O programa de formação de equipes de rendimento, busca promover o fortalecimento do esporte regional a internacional, estimularem a competência desportiva e administrativa, além de corresponder as expectativas dos atletas, de vivenciar competições de alto nível e assim explorarem todas as suas potencialidades, elevando o nível técnico e ampliando a base para composição de selecionados representativos em competições oficiais nas diversas modalidades, além, de desenvolver o esporte social junto as comunidades.",FUNDAÇÃO MUN. DE ESPORTES,Fundação de Esportes,Desporto e Lazer,Lazer,1234,Eventos Esportivos,APLICAÇÕES DIRETAS,9,33900000000000,APLICAÇÕES DIRETAS,FUNDACAO MUNICIPAL DE ESPORTES DE CRICIUMA,DESPESAS CORRENTES,4500000,40000.0,4540000.0,3692027.08,3388414.07,3465693.8,3387114.07,1300.0,3454191.05,77879.8,3376311.25,12102.82,10802.82,82.05,81.32,77.02,76.34,76.76,131.43,fontesRecursos_eec63f5c-7686-4bc9-92f2-01afa21d5035.csv,informacaoPlanejamento_4c2fada1-4685-490c-8026-e18fd13c484a.csv,empenhos_98c1fbd6-2f72-4790-b642-9f8ff2d658a7.csv,suplementacoes_1fd01790-1899-4e9d-86d8-c678ddcf2c4f.csv
FUNDACAO MUNICIPAL DE ESPORTES DE CRICIUMA,2025,ESPORTE SOCIAL,Manut. da Fundação de Esportes,"O programa de formação de equipes de rendimento, busca promover o fortalecimento do esporte regional a internacional, estimularem a competência desportiva e administrativa, além de corresponder as expectativas dos atletas, de vivenciar competições de alto nível e assim explorarem todas as suas potencialidades, elevando o nível técnico e ampliando a base para composição de selecionados representativos em competições oficiais nas diversas modalidades, além, de desenvolver o esporte social junto as comunidades.",FUNDAÇÃO MUN. DE ESPORTES,Fundação de Esportes,Desporto e Lazer,Administração Geral,1093,Manut. da Fundação de Esportes,APLICAÇÕES DIRETAS,4,44900000000000,APLICAÇÕES DIRETAS,FUNDACAO MUNICIPAL DE ESPORTES DE CRICIUMA,DESPESAS DE CAPITAL,70000,-45000.0,25000.0,14698.75,13004.75,13004.75,13004.75,0.0,11310.75,0.0,11310.75,1694.0,1694.0,21.0,58.8,18.58,52.02,16.16,221.03,fontesRecursos_f98447d8-2cb0-4721-a9bf-01a9d1f4622d.csv,informacaoPlanejamento_9f23dc6e-2aa0-4391-9791-aef393ed4c6d.csv,empenhos_16a83305-953b-4837-bbf9-43044895b781.csv,suplementacoes_3c47b8b7-bc7c-4c62-9795-1a4440125ef3.csv
FUNDACAO MUNICIPAL DE ESPORTES DE CRICIUMA,2025,ESPORTE SOCIAL,Eventos Esportivos,"O programa de formação de equipes de rendimento, busca promover o fortalecimento do esporte regional a internacional, estimularem a competência desportiva e administrativa, além de corresponder as expectativas dos atletas, de vivenciar competições de alto nível e assim explorarem todas as suas potencialidades, elevando o nível técnico e ampliando a base para composição de selecionados representativos em competições oficiais nas diversas modalidades, além, de desenvolver o esporte social junto as comunidades.",FUNDAÇÃO MUN. DE ESPORTES,Fundação de Esportes,Desporto e Lazer,Lazer,1234,Eventos Esportivos,APLICAÇÕES DIRETAS,10,44900000000000,APLICAÇÕES DIRETAS,FUNDACAO MUNICIPAL DE ESPORTES DE CRICIUMA,DESPESAS DE CAPITAL,110000,-40000.0,70000.0,18800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.09,26.86,0.0,0.0,0.0,0.0,fontesRecursos_60b810e9-c0ae-4586-83e5-cdf17d27432d.csv,informacaoPlanejamento_fa7f76c1-367b-4283-8ea2-9623c2a7fdb0.csv,empenhos_2d571949-2694-4c88-b9cc-d8c82ac6a15c.csv,suplementacoes_b9030c00-2043-4a78-9521-e8bcaf832c40.csv
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA,2025,GESTÃO DA POLITICA MUNICIPAL DE ASSISTÊNCIA SOCIAL,Manut. da Gestão da Assistência Social,"Garantir financiamento para as ações socioassistenciais ofertados através das entidades do município, bem como a estrutura necessária para o funcionamento da gestão de assistência social;- Monitorar e avaliar os serviços socioassistenciais governamentais e não governamentais visando à garantia dos serviços prestados;- Promover a participação de profissionais e conselheiros em eventos afetos à politica de assistência social, com vistas à formação profissional e o exercício do controle social.",FUNDO MUN. DE ASSIST. SOCIAL,Gestão da Assistência Social,Assistência Social,Administração Geral,1066,Manut. da Gestão da Assistência Social,APLICAÇÕES DIRETAS,2,33900000000000,APLICAÇÕES DIRETAS,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIUMA,DESPESAS CORRENTES,40000,2000.0,42000.0,24826.0,17912.27,17278.55,17278.55,633.72,17278.55,0.0,17278.55,633.72,0.0,62.07,59.11,43.2,41.14,43.2,243.08,fontesRecursos_b2aa895d-0b1b-4621-8440-7ca63182c077.csv,informacaoPlanejamento_f68950af-a22c-476b-8370-d60c0d859839.csv,empenhos_2f112db7-0307-4a7d-bef5-5a7f9dd730c9.csv,suplementacoes_11c19c08-c665-456a-b619-5564c8447fdc.csv
